id	title	description	availability	condition	price	link	image_link	quantity_to_sell_on_facebook	brand	isv	net_price
A54599	"Leche evaporada elmigo 400gr"	"Leche evaporada elmigo 400gr"	"in stock"	new	46.87	https://acosa.com.hn/product/leche-evaporada-elmigo-400gr	https://acosa.com.hn/wp-content/uploads/2022/11/A54599.jpg	1	Elmigo	1.15	40.76
A54607	"Papel aluminio elmigo 25ft"	"Papel aluminio elmigo 25ft"	"in stock"	new	20.00	https://acosa.com.hn/product/papel-aluminio-elmigo-25ft	https://acosa.com.hn/wp-content/uploads/2022/11/A54607.jpg	2	Elmigo	1.15	17.39
A54606	"Palomitas elmigo natural"	"Palomitas elmigo natural"	"in stock"	new	13.75	https://acosa.com.hn/product/palomitas-elmigo-natural	https://acosa.com.hn/wp-content/uploads/2022/11/A54606.jpg	21	Elmigo	1.15	11.96
A61134	"Chicharos elmigo 241gr"	"Chicharos elmigo 241gr"	"in stock"	new	32.30	https://acosa.com.hn/product/chicharos-elmigo-241gr	https://acosa.com.hn/wp-content/uploads/2022/11/A61134.jpg	1	Elmigo	1.15	28.09
A73330	"Champiñon elmigo trozos/tallos 400g"	"Champiñon elmigo trozos/tallos 400g"	"in stock"	new	40.62	https://acosa.com.hn/product/champinon-elmigo-trozos-tallos-400g	https://acosa.com.hn/wp-content/uploads/2023/10/A73330.webp	20	Elmigo	1.15	35.32
A44608	"Encuadernadora atlas 300 p/tapa dura opus"	"Encuadernadora atlas 300 p/tapa dura opus"	"in stock"	new	19690.00	https://acosa.com.hn/product/encuadernadora-atlas-300-p-tapa-dura-opus	https://acosa.com.hn/wp-content/uploads/2022/11/1162-14000.png	6	Opus	1.15	17121.74
A42650	"Airport express apple digital base station"	"Airport express apple digital base station"	"in stock"	new	1719.00	https://acosa.com.hn/product/airport-express-apple-digital-base-station	https://acosa.com.hn/wp-content/uploads/2024/11/MC414AM-A.webp	23	Apple	1.15	1494.78
A42651	"Kit cable hdmi a hdmi b87 apple"	"Kit cable hdmi a hdmi b87 apple"	"in stock"	new	963.00	https://acosa.com.hn/product/kit-cable-hdmi-a-hdmi-b87-apple	https://acosa.com.hn/wp-content/uploads/2024/11/A42651.webp	38	Apple	1.15	837.39
A59251	"Toallitas antibacterial clean express pqt40 hjs"	"Toallitas antibacterial clean express pqt40 hjs"	"in stock"	new	53.00	https://acosa.com.hn/product/toallitas-antibacterial-clean-express-pqt40-hjs	https://acosa.com.hn/wp-content/uploads/2022/11/A59251.png	270	"Clean Express"	1.15	46.09
A58892	"Galleta principe limon 85g"	"Galleta principe limon 85g"	"in stock"	new	17.71	https://acosa.com.hn/product/galleta-principe-limon-95g	https://acosa.com.hn/wp-content/uploads/2022/11/A58892.PNG	35	PRINCIPE	0	17.71
A58893	"Galleta principe choc blanco 85g"	"Galleta principe choc blanco 85g"	"in stock"	new	17.71	https://acosa.com.hn/product/galleta-principe-choc-blanco-95g	https://acosa.com.hn/wp-content/uploads/2022/11/A58893.PNG	26	PRINCIPE	0	17.71
A58894	"Galleta principe vainilla choco 85g"	"Galleta principe vainilla choco 85g"	"in stock"	new	17.71	https://acosa.com.hn/product/galleta-principe-vainilla-choco-85g	https://acosa.com.hn/wp-content/uploads/2022/11/A58894.PNG	33	PRINCIPE	0	17.71
A73585	"Galleta principe choc blanco pqt8 360gr"	"Galleta principe choc blanco pqt8 360gr"	"in stock"	new	58.90	https://acosa.com.hn/product/galleta-principe-choc-blanco-pqt8-360gr	https://acosa.com.hn/wp-content/uploads/2023/11/A73585.webp	14	PRINCIPE	0	58.9
A74033	"Galleta principe limon 336 gr"	"Galleta principe limon 336 gr"	"in stock"	new	58.34	https://acosa.com.hn/product/galleta-principe-limon-336-gr	https://acosa.com.hn/wp-content/uploads/2023/12/A74033.webp	7	PRINCIPE	0	58.34
A74343	"Galleta principe choco vainilla pqt8 360gr"	"Galleta principe choco vainilla pqt8 360gr"	"in stock"	new	58.90	https://acosa.com.hn/product/galleta-principe-choco-vainilla-pqt8-360gr	https://acosa.com.hn/wp-content/uploads/2024/02/A74343.webp	7	PRINCIPE	0	58.9
A55890	"Jabon zixx azul cilindro 400gr"	"Jabon zixx azul cilindro 400gr"	"in stock"	new	27.90	https://acosa.com.hn/product/jabon-zixx-azul-cilindro-425gr	https://acosa.com.hn/wp-content/uploads/2022/11/A55890.png	1	Zixx	1.15	24.26
A70576	"Jabon zixx aqua cilindro 400gr"	"Jabon zixx aqua cilindro 400gr"	"in stock"	new	27.90	https://acosa.com.hn/product/jabon-zixx-aqua-cilindro-400gr	https://acosa.com.hn/wp-content/uploads/2023/10/A70576.webp	10	Zixx	1.15	24.26
A70575	"Jabon zixx verde cilindro 400gr"	"Jabon zixx verde cilindro 400gr"	"in stock"	new	27.90	https://acosa.com.hn/product/jabon-zixx-verde-cilindro-400gr	https://acosa.com.hn/wp-content/uploads/2023/11/A70575.webp	20	Zixx	1.15	24.26
A54472	"Mecha trapeador irex #16"	"Mecha trapeador irex #16"	"in stock"	new	79.01	https://acosa.com.hn/product/mecha-trapeador-irex-16	https://acosa.com.hn/wp-content/uploads/2022/11/A54472.png	3	Irex	1.15	68.7
A54462	"Cloro irex 1 galon"	"Cloro irex 1 galon"	"in stock"	new	65.98	https://acosa.com.hn/product/cloro-irex-1-galon	https://acosa.com.hn/wp-content/uploads/2022/11/A54462.jpg	2	Irex	0	65.98
A74837	"Cloro irex bolsa 200ml"	"Cloro irex bolsa 200ml"	"in stock"	new	2.60	https://acosa.com.hn/product/cloro-irex-bolsa-200ml	https://acosa.com.hn/wp-content/uploads/2024/04/A74837.webp	5	Irex	0	2.6
A74850	"Jabon p/platos irex limon pana 450gr"	"Jabon p/platos irex limon pana 450gr"	"in stock"	new	34.90	https://acosa.com.hn/product/jabon-p-platos-irex-limon-pana-450gr	https://acosa.com.hn/wp-content/uploads/2024/06/A74850.webp	15	Irex	1.15	30.35
A74840	"Detergente irex flores 4kg"	"Detergente irex flores 4kg"	"in stock"	new	259.99	https://acosa.com.hn/product/detergente-irex-flores-4kg	https://acosa.com.hn/wp-content/uploads/2024/06/A74840.webp	1	Irex	1.15	226.08
A74841	"Detergente irex ultravioleta 1500gr"	"Detergente irex ultravioleta 1500gr"	"in stock"	new	99.99	https://acosa.com.hn/product/detergente-irex-ultravioleta-1500gr	https://acosa.com.hn/wp-content/uploads/2025/02/A74841.webp	6	Irex	1.15	86.95
A49919	"Carro de carreras hotwheels surtido unidad"	"Carro de carreras hotwheels surtido unidad"	"in stock"	new	55.29	https://acosa.com.hn/product/juego-carro-d-carreras-hotwheels	https://acosa.com.hn/wp-content/uploads/2020/12/821-C4982-1.jpg	13694	Mattel	1.15	48.08
A61198	"Libro de actividades megamente ingles/esp con stickers surt"	"Libro de actividades megamente ingles/esp con stickers surt"	"in stock"	new	79.00	https://acosa.com.hn/product/libro-de-actividades-megamente-ingles-esp-con-stickers-surt	https://acosa.com.hn/wp-content/uploads/2022/11/A61198.jpg	135	Sicoben	0	79
A61200	"Libro de actividades animales divertidos2 con stickers surt"	"Libro de actividades animales divertidos2 con stickers surt"	"in stock"	new	121.00	https://acosa.com.hn/product/libro-de-actividades-animales-divertidos2-con-stickers-surt	https://acosa.com.hn/wp-content/uploads/2021/12/5217.2.jpg	52	Sicoben	0	121
A61202	"Libro de actividades coloreo en casa2 con stickers surt"	"Libro de actividades coloreo en casa2 con stickers surt"	"in stock"	new	53.10	https://acosa.com.hn/product/libro-de-actividades-coloreo-en-casa2-con-stickers-surt	https://acosa.com.hn/wp-content/uploads/2021/12/A61202.jpg	12	Sicoben	0	53.1
A61204	"Libro de actividades 60 curiosidades surt"	"Libro de actividades 60 curiosidades surt"	"in stock"	new	542.00	https://acosa.com.hn/product/libro-de-actividades-60-curiosidades-surt	https://acosa.com.hn/wp-content/uploads/2021/06/8397.2.png	2	Sicoben	0	542.000000
A61210	"Libro de actividades cruzadas 80 pag surt"	"Libro de actividades cruzadas 80 pag surt"	"in stock"	new	51.60	https://acosa.com.hn/product/libro-de-actividades-cruzadas-80-pag-surt	https://acosa.com.hn/wp-content/uploads/2021/06/7793.png	11	Sicoben	0	51.6
A61212	"Libro de lectura historias c/animales 32 pag surt"	"Libro de lectura historias c/animales 32 pag surt"	"in stock"	new	53.10	https://acosa.com.hn/product/libro-de-lectura-historias-c-animales-32-pag-surt	https://acosa.com.hn/wp-content/uploads/2021/12/2083.jpg	30	Sicoben	0	53.1
A61213	"Libro de lectura historias biblicas 32 pag surt"	"Libro de lectura historias biblicas 32 pag surt"	"in stock"	new	53.30	https://acosa.com.hn/product/libro-de-lectura-historias-biblicas-32-pag-surt	https://acosa.com.hn/wp-content/uploads/2021/06/2083.png	3	Sicoben	0	53.3
A61214	"Libro de lectura bienestar físico  emocional y social surt"	"Libro de lectura bienestar físico  emocional y social surt"	"in stock"	new	63.90	https://acosa.com.hn/product/libro-de-lectura-bienestar-fisico-emocional-y-social-surt	https://acosa.com.hn/wp-content/uploads/2021/03/SBL-2014.webp	493	Sicoben	0	63.9
A63800	"Libro de actividades crea tus propios camiones y motocicleta con stickers 48 pag"	"Libro de actividades crea tus propios camiones y motocicleta con stickers 48 pag"	"in stock"	new	50.00	https://acosa.com.hn/product/libro-de-actividades-crea-tus-propios-camiones-y-motocicleta-con-stickers-48-pag	https://acosa.com.hn/wp-content/uploads/2021/06/1072.png	18	Sicoben	0	50
A63801	"Libro de actividades crea tus propios super heroes con stickers 48 pag"	"Libro de actividades crea tus propios super heroes con stickers 48 pag"	"in stock"	new	50.00	https://acosa.com.hn/product/libro-de-actividades-crea-tus-propios-super-heroes-con-stickers-48-pag	https://acosa.com.hn/wp-content/uploads/2021/06/1089.png	68	Sicoben	0	50
A63804	"Libro de actividades en ingles/esp caritas graciosas y bonitas con stickers 32 pag"	"Libro de actividades en ingles/esp caritas graciosas y bonitas con stickers 32 pag"	"in stock"	new	81.00	https://acosa.com.hn/product/libro-de-actividades-en-ingles-esp-caritas-graciosas-y-bonitas-con-stickers-32-pag	https://acosa.com.hn/wp-content/uploads/2021/06/2212.png	153	Sicoben	0	81
A63807	"Libro de actividades jumbo color surt"	"Libro de actividades jumbo color surt"	"in stock"	new	110.00	https://acosa.com.hn/product/libro-de-actividades-jumbo-color-surt	https://acosa.com.hn/wp-content/uploads/2021/06/18830.webp	54	Sicoben	0	110
A63809	"Libro de actividades moda/vestimenta/disfraces con stickers 32 pag"	"Libro de actividades moda/vestimenta/disfraces con stickers 32 pag"	"in stock"	new	78.00	https://acosa.com.hn/product/libro-de-actividades-moda-vestimenta-disfraces-con-stickers-32-pag	https://acosa.com.hn/wp-content/uploads/2021/06/1096.png	66	Sicoben	0	78
A63810	"Libro de actividades pega color surtido 48 pag"	"Libro de actividades pega color surtido 48 pag"	"in stock"	new	109.00	https://acosa.com.hn/product/libro-de-actividades-pega-color-surtido-48-pag	https://acosa.com.hn/wp-content/uploads/2021/06/SBS-0271.webp	420	Sicoben	0	109
A63811	"Libro de actividades pequeños genios"	"Libro de actividades pequeños genios"	"in stock"	new	86.00	https://acosa.com.hn/product/libro-de-actividades-pequenos-genios	https://acosa.com.hn/wp-content/uploads/2021/06/8564.png	123	Sicoben	0	86
A63812	"Libro de actividades practico en casa surt"	"Libro de actividades practico en casa surt"	"in stock"	new	65.60	https://acosa.com.hn/product/libro-de-actividades-practico-en-casa-surt	https://acosa.com.hn/wp-content/uploads/2021/06/1201.png	1	Sicoben	0	65.6
A63813	"Libro de actividades princesas surtido pasta dura"	"Libro de actividades princesas surtido pasta dura"	"in stock"	new	65.60	https://acosa.com.hn/product/libro-de-actividades-princesas-surtido-pasta-dura-4	https://acosa.com.hn/wp-content/uploads/2021/06/2721.png	6	Sicoben	0	65.6
A63819	"Libro de lectura coleccion sueña en grande iii 12 pag"	"Libro de lectura coleccion sueña en grande iii 12 pag"	"in stock"	new	140.00	https://acosa.com.hn/product/libro-de-lectura-coleccion-suena-en-grande-iii-12-pag	https://acosa.com.hn/wp-content/uploads/2021/06/1492.png	4	Sicoben	0	140.000000
A63820	"Libro de lectura cuentos para todos surtido 16 pag"	"Libro de lectura cuentos para todos surtido 16 pag"	"in stock"	new	63.90	https://acosa.com.hn/product/libro-de-lectura-cuentos-para-todos-surtido-16-pag	https://acosa.com.hn/wp-content/uploads/2022/02/A63820.jpg	378	Sicoben	0	63.9
A63821	"Libro de lectura el principito pasta dura 96 pag"	"Libro de lectura el principito pasta dura 96 pag"	"in stock"	new	354.00	https://acosa.com.hn/product/libro-de-lectura-el-principito-pasta-dura-96-pag	https://acosa.com.hn/wp-content/uploads/2022/11/A63821.jpg	31	Sicoben	0	354
A63822	"Libro de lectura historias clasicas 1 y 2 pasta dura 96 pag"	"Libro de lectura historias clasicas 1 y 2 pasta dura 96 pag"	"in stock"	new	309.00	https://acosa.com.hn/product/libro-de-lectura-historias-clasicas-1-y-2-pasta-dura-96-pag	https://acosa.com.hn/wp-content/uploads/2022/11/A63822.jpg	2	Sicoben	0	309
A63823	"Libro de lectura mis primeras palabras surtido pasta dura 10 pag"	"Libro de lectura mis primeras palabras surtido pasta dura 10 pag"	"in stock"	new	104.00	https://acosa.com.hn/product/libro-de-lectura-mis-primeras-palabras-surtido-pasta-dura-10-pag	https://acosa.com.hn/wp-content/uploads/2021/06/1195.png	139	Sicoben	0	104
A63825	"Libro de lectura quien se esconde surtido pasta dura 10 pag"	"Libro de lectura quien se esconde surtido pasta dura 10 pag"	"in stock"	new	143.00	https://acosa.com.hn/product/libro-de-lectura-quien-se-esconde-surtido-pasta-dura-10-pag	https://acosa.com.hn/wp-content/uploads/2021/06/SCL-8847.webp	261	Sicoben	0	143
A63826	"Libro de lectura yo debo surtido 10 pag"	"Libro de lectura yo debo surtido 10 pag"	"in stock"	new	107.00	https://acosa.com.hn/product/libro-de-lectura-yo-debo-surtido-10-pag	https://acosa.com.hn/wp-content/uploads/2022/11/A63826.jpg	35	Sicoben	0	107.000000
A64428	"Libro de actividades princesas surtido pasta dura"	"Libro de actividades princesas surtido pasta dura"	"in stock"	new	107.00	https://acosa.com.hn/product/libro-de-actividades-princesas-surtido-pasta-dura	https://acosa.com.hn/wp-content/uploads/2021/12/2714.jpg	3	Sicoben	0	107.000000
A64429	"Libro de actividades princesas surtido pasta dura"	"Libro de actividades princesas surtido pasta dura"	"in stock"	new	107.00	https://acosa.com.hn/product/libro-de-actividades-princesas-surtido-pasta-dura-2	https://acosa.com.hn/wp-content/uploads/2021/12/2738.jpg	1	Sicoben	0	107.000000
A64430	"Libro de actividades princesas surtido pasta dura"	"Libro de actividades princesas surtido pasta dura"	"in stock"	new	65.60	https://acosa.com.hn/product/libro-de-actividades-princesas-surtido-pasta-dura-3	https://acosa.com.hn/wp-content/uploads/2021/12/2707.jpg	20	Sicoben	0	65.6
A65538	"Libro de lectura historias granja 32 pag surt"	"Libro de lectura historias granja 32 pag surt"	"in stock"	new	63.90	https://acosa.com.hn/product/libro-de-lectura-historias-granja-32-pag-surt	https://acosa.com.hn/wp-content/uploads/2021/09/SBL-4000.webp	507	Sicoben	0	63.9
A67017	"Libro de actividades crea tus propios camiones y motocicleta"	"Libro de actividades crea tus propios camiones y motocicleta"	"in stock"	new	50.00	https://acosa.com.hn/product/libro-de-actividades-crea-tus-propios-camiones-y-motocicleta	https://acosa.com.hn/wp-content/uploads/2022/11/A67017.jpg	75	Sicoben	0	50
A67018	"Libro de actividades busca y encuentra"	"Libro de actividades busca y encuentra"	"in stock"	new	87.00	https://acosa.com.hn/product/libro-de-actividades-busca-y-encuentra	https://acosa.com.hn/wp-content/uploads/2022/02/A67018.jpg	11	Sicoben	0	87
A67021	"Libro de actividades libros de coloerary magicas actividades (flamingos y unicornios)"	"Libro de actividades libros de coloerary magicas actividades (flamingos y unicornios)"	"in stock"	new	127.00	https://acosa.com.hn/product/libro-de-actividades-libros-de-coloerary-magicas-actividades-flamingos-y-unicornios	https://acosa.com.hn/wp-content/uploads/2022/02/A67021.jpg	1	Sicoben	0	127
A67022	"Libro de actividades pega color girly"	"Libro de actividades pega color girly"	"in stock"	new	77.00	https://acosa.com.hn/product/libro-de-actividades-pega-color-girly	https://acosa.com.hn/wp-content/uploads/2022/12/A67022.jpg	4	Sicoben	0	77
A67025	"Libro cuento historias de galore surtido"	"Libro cuento historias de galore surtido"	"in stock"	new	63.90	https://acosa.com.hn/product/libro-de-lectura-historias-de-los-animales	https://acosa.com.hn/wp-content/uploads/2022/02/SBL-3866.webp	325	Sicoben	0	63.9
A67026	"Libro de lectura sueña en grande 4"	"Libro de lectura sueña en grande 4"	"in stock"	new	85.00	https://acosa.com.hn/product/libro-de-lectura-suena-en-grande-4	https://acosa.com.hn/wp-content/uploads/2022/02/A67026.jpg	2	Sicoben	0	85
A71946	"Libro de actividades 100 stickers barbie"	"Libro de actividades 100 stickers barbie"	"in stock"	new	117.00	https://acosa.com.hn/product/libro-de-actividades-100-stickers-barbie	https://acosa.com.hn/wp-content/uploads/2023/08/51078.webp	14	Sicoben	0	117
A71947	"Libro de actividades 100 stickers hotwheels"	"Libro de actividades 100 stickers hotwheels"	"in stock"	new	119.00	https://acosa.com.hn/product/libro-de-actividades-100-stickers-hotwheels	https://acosa.com.hn/wp-content/uploads/2023/08/62050.webp	6	Sicoben	0	119
A71948	"Libro de actividades 100 stickers disney"	"Libro de actividades 100 stickers disney"	"in stock"	new	121.00	https://acosa.com.hn/product/libro-de-actividades-100-stickers-disney	https://acosa.com.hn/wp-content/uploads/2023/08/35016.webp	38	Sicoben	0	121
A71949	"Libro de actividades yo coloreo ii"	"Libro de actividades yo coloreo ii"	"in stock"	new	65.70	https://acosa.com.hn/product/libro-de-actividades-yo-coloreo-ii	https://acosa.com.hn/wp-content/uploads/2023/07/A71949.webp	32	Sicoben	0	65.7
A71950	"Libro de actividades puedes ser lo que quieras ser - barbie"	"Libro de actividades puedes ser lo que quieras ser - barbie"	"in stock"	new	55.90	https://acosa.com.hn/product/libro-de-actividades-puedes-ser-lo-que-quieras-ser-barbie	https://acosa.com.hn/wp-content/uploads/2023/07/77092.webp	99	Sicoben	0	55.9
A71953	"Libro de actividades colorea con barbie"	"Libro de actividades colorea con barbie"	"in stock"	new	51.30	https://acosa.com.hn/product/libro-de-actividades-colorea-con-barbie	https://acosa.com.hn/wp-content/uploads/2023/08/54086.webp	21	Sicoben	0	51.3
A71962	"Libro de actividades vistiendo a barbie"	"Libro de actividades vistiendo a barbie"	"in stock"	new	80.00	https://acosa.com.hn/product/libro-de-actividades-vistiendo-a-barbie	https://acosa.com.hn/wp-content/uploads/2023/08/49037.webp	108	Sicoben	0	80
A71951	"Libro de actividades mi libro de colorear"	"Libro de actividades mi libro de colorear"	"in stock"	new	44.40	https://acosa.com.hn/product/libro-de-actividades-mi-libro-de-colorear	https://acosa.com.hn/wp-content/uploads/2023/08/A71951.webp	5	Sicoben	0	44.4
A71952	"Libro de actividades libro de colorear paw patrol"	"Libro de actividades libro de colorear paw patrol"	"in stock"	new	58.90	https://acosa.com.hn/product/libro-de-actividades-libro-de-colorear-paw-patrol	https://acosa.com.hn/wp-content/uploads/2023/08/A71952.webp	10	Sicoben	0	58.9
A71954	"Libro de actividades el mejor libro para colorear"	"Libro de actividades el mejor libro para colorear"	"in stock"	new	51.30	https://acosa.com.hn/product/libro-de-actividades-el-mejor-libro-para-colorear	https://acosa.com.hn/wp-content/uploads/2023/08/A71954.webp	18	Sicoben	0	51.3
A71955	"Libro de actividades libro colorear"	"Libro de actividades libro colorear"	"in stock"	new	58.90	https://acosa.com.hn/product/libro-de-actividades-libro-colorear	https://acosa.com.hn/wp-content/uploads/2023/08/A71955.webp	4	Sicoben	0	58.9
A71957	"Libro de lectura sueña en grande 5"	"Libro de lectura sueña en grande 5"	"in stock"	new	100.00	https://acosa.com.hn/product/libro-de-lectura-suena-en-grande-5	https://acosa.com.hn/wp-content/uploads/2023/08/A71957.webp	28	Sicoben	0	100
A71958	"Libro de lectura sueña en grande 6"	"Libro de lectura sueña en grande 6"	"in stock"	new	100.00	https://acosa.com.hn/product/libro-de-lectura-suena-en-grande-6	https://acosa.com.hn/wp-content/uploads/2023/08/A71958.webp	56	Sicoben	0	100
A71959	"Libro de actividades megamente crucigramas"	"Libro de actividades megamente crucigramas"	"in stock"	new	164.00	https://acosa.com.hn/product/libro-de-actividades-mega-mente-crucigramas	https://acosa.com.hn/wp-content/uploads/2023/08/A71959.webp	13	Sicoben	0	164
A71960	"Libro de actividades megamente mix"	"Libro de actividades megamente mix"	"in stock"	new	80.00	https://acosa.com.hn/product/libro-de-actividades-mega-mente-mix	https://acosa.com.hn/wp-content/uploads/2023/08/A71960.webp	47	Sicoben	0	80
A71961	"Libro de actividades megamente sopas de letras"	"Libro de actividades megamente sopas de letras"	"in stock"	new	109.00	https://acosa.com.hn/product/libro-de-actividades-mega-mente-sopas-de-letras	https://acosa.com.hn/wp-content/uploads/2023/08/A71961.webp	27	Sicoben	0	109
